reject_id,reason,duplicate_of_hash,source_csv,source_csv_row_index,item_id,page_index,candidate_text_candidate,source_norm_hash,mining_score,extraction_quality_proxy,categories_from_mining,risk_notes
MCT-UWINDSOR-365-REJECT-0048,overrepresented_item_cap_2,,chekhov_on_directing_footnote_targets_raw.csv,59,837,3,"It is more in the nature of a meter. The beginning. in the sense that it is the first period of the whole process; the middle part, the middle period of the process; and the end, the last period of the process.",46bd21fabb987213,124,0.888,daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0049,overrepresented_item_cap_2,,chekhov_on_directing_footnote_targets_raw.csv,102,1078,22,"opHeE ie Chekhov | December 5, 1941 secret ways that we do not know why we cannot act a certain part. But if the body is free, then forever I am free in thig way, The bodily development is essential, FIRST APPROACH TO THE PLAY - THE ACTOR'S DREAMS OR INTUITION ugstions I understand what you mean by the archetype and the gesture, and it is a very releasing thing.",e4e9319bffcf8154,121,0.892,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0050,substring_or_overlap_duplicate,2427669e51ca56cc,chekhov_on_directing_footnote_targets_raw.csv,51,837,8,"If an actor . . . \ . has a feeling of rhythm, these three pictures may some for him the whole world - not only from the beginning to the end. but from the end to the aeginning.",b3ad720beda21b14,125,0.890,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0051,same_item_page_source_page_cap,8f3765bd457dcf13,chekhov_on_directing_footnote_targets_raw.csv,113,1074,10,"Angwer: I understand your question. We must not git back and wait - that is fear which chokes us, First of all, because you are an actor you cannot sit and wait, except if you are embarrassed, then, of course, nothing happens, For example, let us take the moment when the sailors are drinking and talking to sach other in the atmosphere, theres ig so much to dol",166b5b3421c62a9f,121,0.887,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0052,substring_or_overlap_duplicate,01d450b5aaf9d023,chekhov_on_directing_footnote_targets_raw.csv,71,670,2,Keep and develop the ability to be concentrated absolutely from the beginning to the end of the rehearsal. It will be tiring at first. but then you will find that without concentration you will be much more tired.,399a0a0335f07ca9,123,0.893,actor_struggle;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0053,same_item_page_source_page_cap,85fb97af64a7bf0a,chekhov_on_directing_footnote_targets_raw.csv,107,659,5,"Later we will perhaps pay less attention to it, and will pay more attention to imagination and other things. iho director can find the whole play in the platonic world. The more harmonious your composition of psychological gestures in. the nearer you are to the platonic world. when the director has found a gesture with his actors he can change it and explore further.",cc07d94a1eb864c1,121,0.892,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0054,overrepresented_item_cap_2,,chekhov_on_directing_footnote_targets_raw.csv,126,847,3,"If you have the feeling at the whole; in three parts. nothing can dieturb you - nothimg can disturb this one, two, three. which is ahsoluto form. yet is absolutely flexible. This is the secret of rhythm; You can put in the first part whateveztyou like J everything. every detail will be in the right place? but it will be much clearer later on.",ca07a12893ab6fde,120,0.883,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0055,same_item_page_source_page_cap,f6ee3af69b1d6da9,chekhov_on_directing_footnote_targets_raw.csv,86,644,7,This heroism transforms the atmosphere of the Golden Steed. The beginning of this atmosphere is in the very begin— ning of the play in the voice of the Guard — this is the first hopg and the second hope is when Antin first appears.,79ffbd1be0765a03,122,0.887,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0056,same_item_page_source_page_cap,233841bc7bea6383,chekhov_on_directing_footnote_targets_raw.csv,103,837,1,"We must know that there are two feelings of the whole - one is the intellectual which we cannot apply to our art at all, and the other is that which feeds and lends’our whole nature. It is the yhglg nature which participates in this rhythmical thing.",1a08a7a28163351c,121,0.887,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0057,substring_or_overlap_duplicate,c16eda2406dffdaf,chekhov_on_directing_footnote_targets_raw.csv,36,834,1,"But if the director gives some suggestions, and if he really appeals to the imagination. it is quite differ— ent. The first case is an intellectual one. and the second case is an artistic one: and the whole difference lies not in words of the director. but in the reception of the actor. when the actor receives the directions and instructions with inner action, it is quite different. and the director is able to describe things which will never be turned into dry in— tellectunl content.",23cd46144f91eedd,127,0.885,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0058,substring_or_overlap_duplicate,b381b7d07fc07be4,chekhov_on_directing_footnote_targets_raw.csv,34,1078,11,"Hy creating the gesture you are exploring the part, deeper and deeper. Nothing is forgotten, only you must not let the intellect play the first violin, Your own experience will show you what manner of uging the gesture you prefer - this is your free will, First eliminate the intellect, and start with the actor's means, which I call the ps Questions This psychological gesture which you speak about, do you feel that it would create the form of the whole performsnce and would give unity to it?",95e2730016b7c1e8,127,0.886,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0059,same_item_page_source_page_cap,7dc797a6dd829b8c,chekhov_on_directing_footnote_targets_raw.csv,112,699,5,"Then I would proceed to part of the scene and rahcarse the beginning and the end, first with the gesture, then from the point of view of the objective, or atmesphere, etc., but some point of view must be siven, Then 1 would take a part of the scene — for example, the Smint and Salladina, and lot them act from different points of view, ihen you will come more and more to det@ils.",17f6794011951bca,121,0.893,actor_struggle;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0060,same_item_page_source_page_cap,233841bc7bea6383,chekhov_on_directing_footnote_targets_raw.csv,72,837,1,"Michael Chekhov February 25, 1938 RHYTHM \ RHYTHMICAL EVENTS BEGINNING AND END —- FEELING OF THE ”HOLE BRIDGES AND TRANSITION P THIGICAL COIv‘POSITION PERFORI-‘ANCE AFTER CURTAIN IS DOWN King Lear Leo Tolstoy RI'IYTHHI Riﬂl'l‘llf .1 CAL EVE-ITS I I have noticed with some of our etudents that the feeling of the beginning and the end, which is at the same time the feeling of the whole. was done sometimes intellectually.",92657a199aa7f08e,123,0.887,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
